奥科高清央视频道,#genre#
莱阳民生综艺,rtmp://wslivealone.iqilu.com/laiyang/laiyang_tv02
莱山综合,https://jsylivealone302.iqilu.com/laishan/laishan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/laishan/laishan_tv01
莱山影视,https://jsylivealone302.iqilu.com/laishan/laishan_tv02.m3u8#rtmp://jsylivealone.iqilu.com/laishan/laishan_tv02
海阳综合,https://jsylivealone302.iqilu.com/haiyang/haiyang_tv01.m3u8#rtmp://jsylivealone.iqilu.com/haiyang/haiyang_tv01
牟平新闻,rtmp://wslivealone.iqilu.com/muping/muping_tv01
昌乐新闻综合,https://jsylivealone302.iqilu.com/changle/changle_tv01.m3u8#rtmp://jsylivealone.iqilu.com/changle/changle_tv01
潍城TV,https://jsylivealone302.iqilu.com/weicheng/weicheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/weicheng/weicheng_tv01
昌邑新闻综合,rtmp://wslivealone.iqilu.com/changyi/changyi_tv01
昌邑经济生活,rtmp://wslivealone.iqilu.com/changyi/changyi_tv02
高密新闻综合,rtmp://wslivealone.iqilu.com/gaomi/gaomi_tv01
高密党建农科,rtmp://wslivealone.iqilu.com/gaomi/gaomi_tv02
诸城新闻综合,rtmp://wslivealone.iqilu.com/zhucheng/zhucheng_tv01
诸城生活娱乐,rtmp://wslivealone.iqilu.com/zhucheng/zhucheng_tv02
青州综合,rtmp://sdqz.chinashadt.com:2036/live/stream:1.stream
青州文化旅游,rtmp://sdqz.chinashadt.com:2036/live/stream:3.stream
奎文,rtmp://wslivealone.iqilu.com/kuiwen/kuiwen_tv01
寒亭新闻,https://jsylivealone302.iqilu.com/live/hanting_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/hanting_tv01
安丘新闻综合,https://jsylivealone302.iqilu.com/anqiu/anqiu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/anqiu/anqiu_tv01
安丘民生,https://jsylivealone302.iqilu.com/anqiu/anqiu_tv02.m3u8#rtmp://jsylivealone.iqilu.com/anqiu/anqiu_tv02
滨海新闻综合,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8#rtmp://livealone.iqilu.com/binhai/binhai_tv
临朐新闻综合,https://jsylivealone302.iqilu.com/live/linqu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/linqu_tv01
坊子新闻综合,https://jsylivealone302.iqilu.com/fangziqu/fangziqu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/fangziqu/fangziqu_tv01
曲阜新闻综合,https://jsylivealone302.iqilu.com/live/qufu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/qufu_tv01
微山1,https://jsylivealone302.iqilu.com/weishan/weishan_tv02.m3u8#rtmp://jsylivealone.iqilu.com/weishan/weishan_tv02
微山2,https://jsylivealone302.iqilu.com/weishan/weishan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/weishan/weishan_tv01
鱼台新闻,rtmp://wslivealone.iqilu.com/yutai/yutai_tv01
鱼台生活,rtmp://wslivealone.iqilu.com/yutai/yutai_tv02
任城新闻综合,https://jsylivealone302.iqilu.com/rencheng/rencheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/rencheng/rencheng_tv01
任城影视娱乐,https://jsylivealone302.iqilu.com/rencheng/rencheng_tv02.m3u8#rtmp://jsylivealone.iqilu.com/rencheng/rencheng_tv02
梁山新闻综合,https://jsylivealone302.iqilu.com/liangshan/liangshan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/liangshan/liangshan_tv01
泗水新闻综合,rtmp://wslivealone.iqilu.com/sishui/sishui_tv01
泗水文化生活,rtmp://wslivealone.iqilu.com/sishui/sishui_tv02
金乡新闻,https://jsylivealone302.iqilu.com/jinxiang/jinxiang_tv01.m3u8#rtmp://jsylivealone.iqilu.com/jinxiang/jinxiang_tv01
金乡生活,https://jsylivealone302.iqilu.com/jinxiang/jinxiang_tv02.m3u8#rtmp://jsylivealone.iqilu.com/jinxiang/jinxiang_tv02
邹城新闻综合,https://jsylivealone302.iqilu.com/zoucheng/zoucheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/zoucheng/zoucheng_tv01
邹城文化生活,https://jsylivealone302.iqilu.com/zoucheng/zoucheng_tv02.m3u8#rtmp://jsylivealone.iqilu.com/zoucheng/zoucheng_tv02
兖州新闻,https://jsylivealone302.iqilu.com/live/yanzhou_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/yanzhou_tv01
兖州生活,https://jsylivealone302.iqilu.com/live/yanzhou_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/yanzhou_tv02
嘉祥新闻综合,https://jsylivealone302.iqilu.com/jiaxiang/jiaxiang_tv01.m3u8#rtmp://jsylivealone.iqilu.com/jiaxiang/jiaxiang_tv01
嘉祥生活,https://jsylivealone302.iqilu.com/jiaxiang/jiaxiang_tv02.m3u8#rtmp://jsylivealone.iqilu.com/jiaxiang/jiaxiang_tv02
汶上新闻,https://jsylivealone302.iqilu.com/wenshang/wenshang_tv01.m3u8#rtmp://jsylivealone.iqilu.com/wenshang/wenshang_tv01
汶上生活,https://jsylivealone302.iqilu.com/wenshang/wenshang_tv02.m3u8#rtmp://jsylivealone.iqilu.com/wenshang/wenshang_tv02
肥城综合,rtmp://wslivealone.iqilu.com/feicheng/feicheng_tv01
肥城生活,rtmp://wslivealone.iqilu.com/feicheng/feicheng_tv02
新泰新闻综合,https://jsylivealone302.iqilu.com/xintai/xintai_tv01.m3u8#rtmp://jsylivealone.iqilu.com/xintai/xintai_tv01
新泰乡村,https://jsylivealone302.iqilu.com/xintai/xintai_tv02.m3u8#rtmp://jsylivealone.iqilu.com/xintai/xintai_tv02
宁阳1,rtmp://wslivealone.iqilu.com/ningyang/ningyang_tv01
宁阳2,rtmp://wslivealone.iqilu.com/ningyang/ningyang_tv02
东平新闻,https://jsylivealone302.iqilu.com/dongping/dongping_tv01.m3u8#rtmp://jsylivealone.iqilu.com/dongping/dongping_tv01
东平民生,https://jsylivealone302.iqilu.com/dongping/dongping_tv02.m3u8#rtmp://jsylivealone.iqilu.com/dongping/dongping_tv02
泰山TV,https://jsylivealone302.iqilu.com/taishan/taishan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/taishan/taishan_tv01
岱岳TV,https://jsylivealone302.iqilu.com/daiyue/daiyue_tv01.m3u8#rtmp://jsylivealone.iqilu.com/daiyue/daiyue_tv01
威海新闻综合,rtmp://wslivealone.iqilu.com/weihai/weihai_tv01
威海都市生活,rtmp://wslivealone.iqilu.com/weihai/weihai_tv02
威海海洋,rtmp://wslivealone.iqilu.com/weihai/weihai_tv03
荣成综合,rtmp://wslivealone.iqilu.com/rongcheng/rongcheng_tv01
荣成生活,rtmp://wslivealone.iqilu.com/rongcheng/rongcheng_tv02
文登TV1,rtmp://wslivealone.iqilu.com/wendeng/wendeng_tv01
文登TV2,rtmp://wslivealone.iqilu.com/wendeng/wendeng_tv02
乳山新闻综合,https://jsylivealone302.iqilu.com/live/rushan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/rushan_tv01
乳山生活,https://jsylivealone302.iqilu.com/live/rushan_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/rushan_tv02
莒县1,https://jsylivealone302.iqilu.com/juxian/juxian_tv01.m3u8#rtmp://jsylivealone.iqilu.com/juxian/juxian_tv01
莒县2,https://jsylivealone302.iqilu.com/juxian/juxian_tv02.m3u8#rtmp://jsylivealone.iqilu.com/juxian/juxian_tv02
莒县新闻,https://jsylivealone302.iqilu.com/juxian/juxian_tv03.m3u8#rtmp://jsylivealone.iqilu.com/juxian/juxian_tv03
岚山,https://jsylivealone302.iqilu.com/rizhaolanshan/rizhaolanshan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/rizhaolanshan/rizhaolanshan_tv01
五莲新闻综合,https://jsylivealone302.iqilu.com/wulian/wulian_tv01/index.m3u8#rtmp://jsylivealone.iqilu.com/wulian/wulian_tv01
五莲文化旅游,https://jsylivealone302.iqilu.com/wulian/wulian_tv02/index.m3u8#rtmp://jsylivealone.iqilu.com/wulian/wulian_tv02
邹平新闻,https://jsylivealone302.iqilu.com/zouping/zouping_tv01.m3u8#rtmp://jsylivealone.iqilu.com/zouping/zouping_tv01
邹平民生,https://jsylivealone302.iqilu.com/zouping/zouping_tv02.m3u8#rtmp://jsylivealone.iqilu.com/zouping/zouping_tv02
无棣综合,rtmp://wslivealone.iqilu.com/wudi/wudi_tv01
无棣综艺,rtmp://wslivealone.iqilu.com/wudi/wudi_tv02
博兴新闻,https://jsylivealone302.iqilu.com/boxing/boxing_tv01.m3u8#rtmp://jsylivealone.iqilu.com/boxing/boxing_tv01
博兴生活,https://jsylivealone302.iqilu.com/boxing/boxing_tv02.m3u8#rtmp://jsylivealone.iqilu.com/boxing/boxing_tv02
惠民综合,https://jsylivealone302.iqilu.com/live/huimin_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/huimin_tv01
惠民影视,https://jsylivealone302.iqilu.com/live/huimin_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/huimin_tv02
阳信新闻综合,https://jsylivealone302.iqilu.com/yangxin/yangxin_tv01.m3u8#rtmp://jsylivealone.iqilu.com/yangxin/yangxin_tv01
滨城TV,https://jsylivealone302.iqilu.com/bincheng/bincheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/bincheng/bincheng_tv01
沾化综合,https://jsylivealone302.iqilu.com/zhanhua/zhanhua_tv01.m3u8#rtmp://jsylivealone.iqilu.com/zhanhua/zhanhua_tv01
德州新闻综合,rtmp://wslivealone.iqilu.com/dezhou/dezhou_tv01
德州经济生活,rtmp://wslivealone.iqilu.com/dezhou/dezhou_tv02#rtmp://wslivealone.iqilu.com/dezhou/dezhou_tv03
庆云新闻,https://jsylivealone302.iqilu.com/qingyun/qingyun_tv01.m3u8#rtmp://jsylivealone.iqilu.com/qingyun/qingyun_tv01
庆云生活,https://jsylivealone302.iqilu.com/qingyun/qingyun_tv02.m3u8#rtmp://jsylivealone.iqilu.com/qingyun/qingyun_tv02
平原新闻,https://jsylivealone302.iqilu.com/pingyuan/pingyuan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/pingyuan/pingyuan_tv01
武城新闻综合,rtmp://wslivealone.iqilu.com/wucheng/wucheng_tv01
武城综艺影视,rtmp://wslivealone.iqilu.com/wucheng/wucheng_tv02
临邑1,https://jsylivealone302.iqilu.com/linyi/linyi_tv01.m3u8#rtmp://jsylivealone.iqilu.com/linyi/linyi_tv01
临邑2,https://jsylivealone302.iqilu.com/linyi/linyi_tv02.m3u8#rtmp://jsylivealone.iqilu.com/linyi/linyi_tv02
宁津新闻综合,https://jsylivealone302.iqilu.com/ningjin/ningjin_tv01.m3u8#rtmp://jsylivealone.iqilu.com/ningjin/ningjin_tv01
陵城新闻,https://jsylivealone302.iqilu.com/lingcheng/lingcheng_tv02.m3u8#rtmp://jsylivealone.iqilu.com/lingcheng/lingcheng_tv02
夏津综合,rtmp://wslivealone.iqilu.com/xiajin/xiajin_tv01
夏津公共,rtmp://wslivealone.iqilu.com/xiajin/xiajin_tv02
禹城综合,https://jsylivealone302.iqilu.com/yucheng/yucheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/yucheng/yucheng_tv01
禹城综艺,https://jsylivealone302.iqilu.com/yucheng/yucheng_tv02.m3u8#rtmp://jsylivealone.iqilu.com/yucheng/yucheng_tv02
齐河新闻,https://jsylivealone302.iqilu.com/qihe/qihe_tv01.m3u8#rtmp://jsylivealone.iqilu.com/qihe/qihe_tv01
乐陵新闻综合,rtmp://wslivealone.iqilu.com/laoling/laoling_tv01
乐陵城市生活,rtmp://wslivealone.iqilu.com/laoling/laoling_tv02
茌平综合,rtmp://wslivealone.iqilu.com/chiping/chiping_tv01
茌平生活,rtmp://wslivealone.iqilu.com/chiping/chiping_tv02
高唐综合,rtmp://wslivealone.iqilu.com/gaotang/gaotang_tv01
高唐生活,rtmp://wslivealone.iqilu.com/gaotang/gaotang_tv02
临清综合,https://jsylivealone302.iqilu.com/live/linqing_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/linqing_tv01
临清经济信息,https://jsylivealone302.iqilu.com/live/linqing_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/linqing_tv02
冠县综合,https://jsylivealone302.iqilu.com/guanxian/guanxian_tv01.m3u8#rtmp://jsylivealone.iqilu.com/guanxian/guanxian_tv01
阳谷新闻综合,https://jsylivealone302.iqilu.com/yanggu/yanggu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/yanggu/yanggu_tv01
阳谷影视,https://jsylivealone302.iqilu.com/yanggu/yanggu_tv02.m3u8#rtmp://jsylivealone.iqilu.com/yanggu/yanggu_tv02
东阿新闻综合,https://jsylivealone302.iqilu.com/donge/donge_tv01.m3u8#rtmp://jsylivealone.iqilu.com/donge/donge_tv01
东阿综艺信息,https://jsylivealone302.iqilu.com/donge/donge_tv02.m3u8#rtmp://jsylivealone.iqilu.com/donge/donge_tv02
东昌综合,https://jsylivealone302.iqilu.com/dongchangfu/dongchangfu_tv01.m3u8#rtmp://jsylivealone.iqilu.com/dongchangfu/dongchangfu_tv01
费县综合,rtmp://wslivealone.iqilu.com/feixian/feixian_tv01
费县生活,rtmp://wslivealone.iqilu.com/feixian/feixian_tv02
郯城TV-1,rtmp://wslivealone.iqilu.com/tancheng/tancheng_tv01
郯城TV-2,rtmp://wslivealone.iqilu.com/tancheng/tancheng_tv02
莒南综合,rtmp://wslivealone.iqilu.com/junan/junan_tv01
莒南影视,rtmp://wslivealone.iqilu.com/junan/junan_tv02
兰陵综合,https://jsylivealone302.iqilu.com/live/lanling_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/lanling_tv01
兰陵公共,https://jsylivealone302.iqilu.com/live/lanling_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/lanling_tv02
沂水TV1,rtmp://wslivealone.iqilu.com/yishui/yishui_tv01
沂水TV2,rtmp://wslivealone.iqilu.com/yishui/yishui_tv02
罗庄综合,https://jsylivealone302.iqilu.com/live/luozhuang_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/luozhuang_tv01
罗庄影视,https://jsylivealone302.iqilu.com/live/luozhuang_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/luozhuang_tv02
蒙阴1,rtmp://wslivealone.iqilu.com/mengyin/mengyin_tv01
蒙阴2,rtmp://wslivealone.iqilu.com/mengyin/mengyin_tv02
临沭TV-1,rtmp://wslivealone.iqilu.com/linshu/linshu_tv01
临沭TV-2,rtmp://wslivealone.iqilu.com/linshu/linshu_tv02
沂南综合,rtmp://wslivealone.iqilu.com/yinan/yinan_tv01
沂南温泉旅游,rtmp://wslivealone.iqilu.com/yinan/yinan_tv02
河东综合,rtmp://wslivealone.iqilu.com/hedong/hedong_tv02
河东影视,rtmp://wslivealone.iqilu.com/hedong/hedong_tv01
兰山,https://jsylivealone302.iqilu.com/lanshan/lanshan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/lanshan/lanshan_tv01
平邑新闻,https://jsylivealone302.iqilu.com/pingyi/pingyi_tv01.m3u8#rtmp://jsylivealone.iqilu.com/pingyi/pingyi_tv01
平邑生活,https://jsylivealone302.iqilu.com/pingyi/pingyi_tv02.m3u8#rtmp://jsylivealone.iqilu.com/pingyi/pingyi_tv02
定陶新闻频道,rtmp://wslivealone.iqilu.com/dingtao/dingtao_tv01
定陶教育频道,rtmp://wslivealone.iqilu.com/dingtao/dingtao_tv02
曹县新闻综合,https://jsylivealone302.iqilu.com/live/caoxian_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/caoxian_tv01
东明新闻综合,rtmp://wslivealone.iqilu.com/dongming/dongming_tv01
成武综合,rtmp://wslivealone.iqilu.com/chengwu/chengwu_tv01
成武综艺,rtmp://wslivealone.iqilu.com/chengwu/chengwu_tv02
郓城新闻,https://jsylivealone302.iqilu.com/live/yuncheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/yuncheng_tv01
郓城综艺,https://jsylivealone302.iqilu.com/live/yuncheng_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/yuncheng_tv02
巨野新闻,rtmp://wslivealone.iqilu.com/juye/juye_tv01
鄄城综合,https://jsylivealone302.iqilu.com/live/juancheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/juancheng_tv01
鄄城综艺,https://jsylivealone302.iqilu.com/live/juancheng_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/juancheng_tv02
单县综合,rtmp://wslivealone.iqilu.com/shanxian/shanxian_tv01
牡丹区新闻综合,https://jsylivealone302.iqilu.com/mudan/mudan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/mudan/mudan_tv01
牡丹区综艺,https://jsylivealone302.iqilu.com/mudan/mudan_tv02.m3u8#rtmp://jsylivealone.iqilu.com/mudan/mudan_tv02
济南少儿,http://39.136.48.8:8089/PLTV/88888888/224/3221225979/index.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济南科教,https://quehuamtyoutlive.ijntv.cn/j8pukt/aomlrc.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
济南新闻综合,http://feiyuegang.ufycb.com:808/hls/21/index.m3u8
济南文旅体育,http://feiyuegang.ufycb.com:808/hls/34/index.m3u8
济南都市,http://feiyuegang.ufycb.com:808/hls/22/index.m3u8
济南生活,http://feiyuegang.ufycb.com:808/hls/33/index.m3u8
济南商务,http://feiyuegang.ufycb.com:808/hls/36/index.m3u8
济南娱乐,http://feiyuegang.ufycb.com:808/hls/35/index.m3u8
济南少儿,http://feiyuegang.ufycb.com:808/hls/37/index.m3u8
济南科教,http://feiyuegang.ufycb.com:808/hls/40/index.m3u8
济南教育,http://feiyuegang.ufycb.com:808/hls/38/index.m3u8
济南鲁中,http://feiyuegang.ufycb.com:808/hls/39/index.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教频道,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照导视频道,http://live.rzw.com.cn/fcpd/sd/live.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8
东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8
东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8
东营图文频道,http://stream.hhek.cn/twpd/sd/live.m3u8
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊农业频道,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8
威海综合频道,https://jsylivealone302.iqilu.com/live/weihai_tv01/index.m3u8
威海公共频道,https://jsylivealone302.iqilu.com/live/weihai_tv02/index.m3u8
威海海洋频道,https://jsylivealone302.iqilu.com/live/weihai_tv03/index.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文旅,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
寿光新闻,http://bfrmt.univalsoft.com/rmttv/live.m3u8
寿光蔬菜,http://bfrmt.univalsoft.com/rmttv/velive.m3u8
济南新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226215/index.m3u8
济南都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226029/index.m3u8
济南生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225906/index.m3u8
济南影视,http://39.134.144.6:8089/PLTV/88888888/224/3221226067/index.m3u8
济南娱乐,http://39.134.144.6:8089/PLTV/88888888/224/3221225992/index.m3u8
济南商务,http://39.134.144.6:8089/PLTV/88888888/224/3221225862/index.m3u8
济南少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221225979/index.m3u8
济南教育,http://39.134.144.6:8089/PLTV/88888888/224/3221225987/index.m3u8
济南鲁中,http://39.134.144.6:8089/PLTV/88888888/224/3221225910/index.m3u8
济南科教,http://39.134.144.6:8089/PLTV/88888888/224/3221225995/index.m3u8
长清新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225865/index.m3u8
章丘综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226297/index.m3u8
济阳综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225936/index.m3u8
平阴综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226197/index.m3u8
商河综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226266/index.m3u8
潍坊新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000215/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
潍坊都市,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000216/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
潍坊奎文,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001027/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
诸城新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001004/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
昌邑新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001083/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
昌乐新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001033/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
寿光新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001000/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
